customer_tweet_id,customer_message,brand_response,clean_customer_message
2057285,Fuck u @115858 IOS 11 has my phone all messed up,@608441 We can help with our device. Can you detail the issues you're experiencing? DM us. https://t.co/GDrqU2kzhr,Fuck u IOS 11 has my phone all messed up
100243,@AppleSupport I have tried restarting my macbook but it keeps lagging. I will try rebooting and close all apps once again.,"@137967 Either way, let us know what happens via DM. We want to make sure this is fully resolved. https://t.co/GDrqU22YpT",I have tried restarting my macbook but it keeps lagging. I will try rebooting and close all apps once again.
1976924,@AppleSupport It was just that list. I shut my phone down and restart it and it seems to be OK. It didn’t do this before the last updates though.,"@585417 If it happens again, let us know. We'll look into it further.",It was just that list. I shut my phone down and restart it and it seems to be OK. It didn’t do this before the last updates though.
1639012,"@AppleSupport Hi. I've had my iPhone for about a year and it's already unable to charge. Will you fix my problem, or make it worse?",@501171 We can happily help to get this resolved. Check out the link below for help with this issue: https://t.co/uqxquyfdn0,"Hi. I've had my iPhone for about a year and it's already unable to charge. Will you fix my problem, or make it worse?"
2040651,anyone else’s iPhone going wack after most recent update?? 🤔 @115858 is it just me?,"@603382 We want you’re iPhone to function normally. Tell us about what you’re noticing, and we’ll partner with you. https://t.co/GDrqU22YpT",anyone else’s iPhone going wack after most recent update?? 🤔 is it just me?
1086816,@AppleSupport Spotify not showing up in control center while playing.,@376359 We're happy to help. Does the native Music app display in the Control Center?,Spotify not showing up in control center while playing.
2358726,my phone has a weird shadow at the top right corner of my phone. fix it pls @AppleSupport,@681232 We'd like to look into this issue with the display a bit further. DM us what iOS version you're on. https://t.co/GDrqU22YpT,my phone has a weird shadow at the top right corner of my phone. fix it pls
2975831,@AppleSupport I lost that stupid converter and I can’t use my headphones without it.,@820708 We want to help. Send us a DM letting us know which country you are located in. https://t.co/GDrqU22YpT,I lost that stupid converter and I can’t use my headphones without it.
2503750,I updated OS last night but I’m still seeing the ? “i” glitch? @AppleSupport @115858 #SerenityNow,"@714066 Thanks for updating! We're happy to look into this with you. The update will only correct the issue with your device changing i to ""A"" with symbols. However, you may still see the A + symbol from other users that haven't updated. Is your device still changing the text?",I updated OS last night but I’m still seeing the ? “i” glitch? #SerenityNow
1267726,@AppleSupport 12.7.0.166 updated,@369070 The newest version of iTunes no longer had app management functionality. It was removed from iTunes.,12.7.0.166 updated
589508,@200998 - Has anybody address the issue with iPhone X App Switch function (hold and slide up) and Google Map bottom tab when in direction mode? Both are fighting for the same space. #iPhoneX @115858,@259379 We'll do everything we can to help! Is this behavior only occurring in one specific app? What iOS version is your device currently running?,- Has anybody address the issue with iPhone X App Switch function (hold and slide up) and Google Map bottom tab when in direction mode? Both are fighting for the same space. #iPhoneX
2965370,"@AppleSupport my new iphone 8 isn't working properly, I can't use facetime, imessages or regular SMS. How can I fix this? Thanks!","@818120 Thank you for reaching out. We received your DM, and will continue to work with you there. https://t.co/GDrqU22YpT","my new iphone 8 isn't working properly, I can't use facetime, imessages or regular SMS. How can I fix this? Thanks!"
2025621,"So @115858, when are we gonna fix this glitch? #notfun https://t.co/sOtXNvSD0B","@599024 Hey, Christina! Let's look into this with you. DM which device and OS version you have to continue. DM us here: https://t.co/GDrqU22YpT","So , when are we gonna fix this glitch? #notfun"
2705806,@AppleSupport was there a bug in iOS 11? Because ever since the update my phone has been freezing and losing some touch screen capabilities.,@759915 We'd be happy to help. Send a DM and we can start from there. https://t.co/GDrqU22YpT,was there a bug in iOS 11? Because ever since the update my phone has been freezing and losing some touch screen capabilities.
1548750,My iPhone SE lags and overheats with iOS 11.1 😢🤬😠 @115858 @AppleSupport @116333,@479427 That's certainly not what we'd expect. We'll be happy to assist as best we can. Are you seeing this specifically with any apps?,My iPhone SE lags and overheats with iOS 11.1 😢🤬😠
1327405,@115858 Plus my screen is blurry all the time. I’m really disappointed with the quality. Please contact me with a solution.,@429703 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Plus my screen is blurry all the time. I’m really disappointed with the quality. Please contact me with a solution.
2372270,@applesupport Is iCloud down? Can't setup my new phone and can't check my email on the website.,@496428 We're happy to research this with you. Let's work on this in DM. Send us the following: 1) Does this occur on Wi-Fi and cellular? 2) Your country 3) Device model and OS versions https://t.co/GDrqU22YpT,Is iCloud down? Can't setup my new phone and can't check my email on the website.
1756303,@115858 please say there’s a new update soon. 11.1 basically destroyed my 7+. 😭,@203892 We want to help. What issues are you experiencing with your iPhone?,please say there’s a new update soon. 11.1 basically destroyed my 7+. 😭
1011515,@AppleSupport @359327 I'm trying to download 11.0.3 but it keep saying an error has occurred,"@359326 We're here to help. How are you trying to update your device, through Wi-Fi or iTunes?",I'm trying to download 11.0.3 but it keep saying an error has occurred
1538861,"@AppleSupport I’m having predictive text issues, along with the rest of the world. Can you help?",@477017 We'd like to try. Please meet us in DM and provide a few more details. https://t.co/GDrqU22YpT,"I’m having predictive text issues, along with the rest of the world. Can you help?"
174942,Dear @AppleSupport - #iphone8 doesn’t find my contact’s Mobile in Text Message app. Only email. Mobile # there...??,@157042 We'd be happy to take a look into this with you. Could you please send us a DM with what iOS version you're running so that we can get started? https://t.co/GDrqU22YpT,Dear - #iphone8 doesn’t find my contact’s Mobile in Text Message app. Only email. Mobile # there...??
1896722,"Dear @115858, there’s still something wrong about #iOS 11.x. Windows overlap, auto Bluetooth, delayed App response... #disappointed https://t.co/6a6uEN6ppm","@565314 Hi there. We'd love to help out. Please DM details, and your version of iOS listed under Settings &gt; general &gt; About &gt; Version. https://t.co/GDrqU22YpT","Dear , there’s still something wrong about #iOS 11.x. Windows overlap, auto Bluetooth, delayed App response... #disappointed"
188623,@AppleSupport 11.0.2,@160272 Does restarting your iPhone help at all?,11.0.2
1134263,@AppleSupport my iphone 6 started glitching + top half would flicker from the normal screen toa plain grey. Then the touch part of the phone woulndt work,@387257 Thanks for those details! What version of iOS are you running? Let us know in DM and we can continue to troubleshoot there. https://t.co/GDrqU22YpT,my iphone 6 started glitching + top half would flicker from the normal screen toa plain grey. Then the touch part of the phone woulndt work
503660,"@AppleSupport also, I wasn't able to restore anything from my old device to my new one!!! How great!!",@235371 We'd like to help get any data we can transferred to your new iPhone. Please shoot us a DM and we can work together some more there. https://t.co/GDrqU22YpT,"also, I wasn't able to restore anything from my old device to my new one!!! How great!!"
2493926,@115858 i want my money back #badphone #badservice,"@711899 We’d be happy to help. To start, send us a DM with more details on how we may assist. https://t.co/GDrqU22YpT",i want my money back #badphone #badservice
553664,"@AppleSupport last night i did, but this didn’t start happening until this morning.",@249147 If you restart the device does the issue remain?,"last night i did, but this didn’t start happening until this morning."
1582077,@AppleSupport of the issue.,@232196 It's certainly possible for an accessory to cause issues. Taking it with you to your Genius Bar Appointment sounds good.,of the issue.
2110846,"@115858, I will never be convinced that swiping down from the top right is the ideal way to access Control Center. It is profoundly uncomfortable that such an essential part of iOS essentially requires both hands. Please rethink this, for the sake of iPhone's future accessibility.",@582048 Thanks for reaching out! We'd recommend leaving that request on our feedback page: https://t.co/eTPVYVFyd8,", I will never be convinced that swiping down from the top right is the ideal way to access Control Center. It is profoundly uncomfortable that such an essential part of iOS essentially requires both hands. Please rethink this, for the sake of iPhone's future accessibility."
